Ord_ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
4158,1408,1,5794,2009-08-26,2009-08-27,LYNN SMITH,NEW BRUNSWICK,ATLANTIC,CORPORATE,94766,45,CRITICAL,1
4203,1429,1,5858,2011-06-22,2011-06-22,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,56751,8,NOT SPECIFIED,0
4203,1429,5,5858,2011-06-22,2011-06-22,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,80414,50,NOT SPECIFIED,0
4209,1429,12,5869,2012-10-18,2012-10-20,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,18052021,6,MEDIUM,2
4213,1428,1,5875,2010-09-10,2010-09-11,BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,533,2,HIGH,1
4281,1445,1,5974,2010-06-08,2010-06-12,ED BRAXTON,YUKON,YUKON,HOME OFFICE,68747,32,LOW,4
4364,1457,12,6083,2009-07-05,2009-07-10,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,756,26,LOW,5
4394,1465,1,6125,2012-01-19,2012-01-20,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,817707,46,HIGH,1
4411,1514,1,6147,2009-07-24,2009-07-25,JEREMY PISTEK,YUKON,YUKON,CORPORATE,364424,33,NOT SPECIFIED,1
4464,1445,1,6219,2010-10-26,2010-10-27,ED BRAXTON,YUKON,YUKON,HOME OFFICE,27977,8,MEDIUM,1
4486,1538,5,6246,2012-10-27,2012-10-28,DARREN BUDD,YUKON,YUKON,HOME OFFICE,230575,20,CRITICAL,1
467,168,5,627,2011-02-10,2011-02-12,GREG GUTHRIE,MANITOBA,PRARIE,CORPORATE,85853,43,NOT SPECIFIED,2
4526,1549,5,6300,2011-01-30,2011-01-31,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,712,9,NOT SPECIFIED,1
4552,1474,12,6335,2012-12-11,2012-12-12,ADAM HART,YUKON,YUKON,CORPORATE,1047,29,HIGH,1
4568,1555,5,6356,2010-06-08,2010-06-10,CHRIS MCAFEE,YUKON,YUKON,CONSUMER,32163,23,LOW,2
4576,1490,5,6367,2009-09-29,2009-10-02,TAMARA WILLINGHAM,YUKON,YUKON,CORPORATE,19844,2,HIGH,3
4597,1564,1,6394,2012-01-16,2012-01-16,MUHAMMED LEE,YUKON,YUKON,CONSUMER,38034,36,MEDIUM,0
4597,1564,12,6394,2012-01-16,2012-01-16,MUHAMMED LEE,YUKON,YUKON,CONSUMER,991,24,MEDIUM,0
2621,1015,10,3586,2009-07-07,2009-07-08,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,118701,8,MEDIUM,1
2639,1023,4,3610,2012-07-21,2012-07-22,KEAN NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,2604315,45,MEDIUM,1
2686,478,4,3678,2011-11-18,2011-11-19,JAS O'CARROLL,ONTARIO,ONTARIO,CORPORATE,2738785,29,MEDIUM,1
272,53,4,371,2011-08-25,2011-08-25,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,6808585,39,MEDIUM,0
2344,936,4,3217,2010-05-25,2010-05-26,DEIRDRE GREER,QUEBEC,QUEBEC,HOME OFFICE,51339235,34,CRITICAL,1
2356,934,4,3236,2010-12-28,2011-01-14,LOGAN HAUSHALTER,QUEBEC,QUEBEC,CORPORATE,959089,17,LOW,17
2405,931,9,3300,2009-05-28,2009-05-28,AARON SMAYLING,QUEBEC,QUEBEC,SMALL BUSINESS,106269,28,MEDIUM,0
2482,977,4,3399,2010-01-24,2010-01-24,TED BUTTERFIELD,QUEBEC,QUEBEC,CORPORATE,2252262,42,HIGH,0
2539,942,4,3476,2012-05-21,2012-05-25,DENNIS KANE,QUEBEC,QUEBEC,SMALL BUSINESS,14700495,28,LOW,4
2551,979,10,3492,2012-10-18,2012-10-19,LIZ WILLINGHAM,QUEBEC,QUEBEC,CORPORATE,20024,19,NOT SPECIFIED,1
2562,954,4,3507,2012-05-12,2012-05-13,CLAY LUDTKE,QUEBEC,QUEBEC,CONSUMER,24383695,45,HIGH,1
260,89,4,356,2009-04-27,2009-04-28,FRED WASSERMAN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,22057585,40,NOT SPECIFIED,1
261,107,9,357,2012-04-07,2012-04-10,SUSAN VITTORINI,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,5242,21,HIGH,3
2613,1012,4,3577,2012-05-04,2012-05-06,GUY PHONELY,ONTARIO,ONTARIO,CORPORATE,29131455,20,LOW,2
2624,1006,4,3590,2010-03-07,2010-03-08,XYLONA PRICE,ONTARIO,ONTARIO,CORPORATE,4924135,28,HIGH,1
2627,1019,4,3594,2010-01-08,2010-01-10,PAMELA COAKLEY,ONTARIO,ONTARIO,CORPORATE,4364835,24,HIGH,2
2678,1026,9,3667,2010-09-24,2010-09-26,LINDSAY SHAGIARI,ONTARIO,ONTARIO,HOME OFFICE,9483,12,HIGH,2
2692,1026,4,3686,2012-07-16,2012-07-16,LINDSAY SHAGIARI,ONTARIO,ONTARIO,HOME OFFICE,17520965,46,LOW,0
2696,1006,4,3690,2009-01-16,2009-01-16,XYLONA PRICE,ONTARIO,ONTARIO,CORPORATE,28360505,25,LOW,0
2840,1030,9,3906,2010-06-17,2010-06-19,ODELLA NELSON,ONTARIO,ONTARIO,SMALL BUSINESS,44734,29,LOW,2
2869,1051,9,3952,2011-05-15,2011-05-15,DENNIS BOLTON,ONTARIO,ONTARIO,SMALL BUSINESS,735,12,MEDIUM,0
1721,594,16,3965,2011-05-04,2011-05-04,HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,1036,43,CRITICAL,0
1721,594,4,3965,2011-05-04,2011-05-04,HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,3491613,33,CRITICAL,0
2195,824,3,2992,2012-02-14,2012-02-14,GRANT THORNTON,QUEBEC,QUEBEC,CORPORATE,16062021,5,NOT SPECIFIED,0
2257,1467,3,3072,2010-01-13,2010-01-15,DAVE POIRIER,YUKON,YUKON,SMALL BUSINESS,803808,50,LOW,2
2213,845,3,3119,2009-08-25,2009-08-26,ERIC BARRETO,QUEBEC,QUEBEC,CONSUMER,251955,47,HIGH,1
225,79,8,313,2012-05-13,2012-05-14,DOROTHY WARDLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,229832,24,HIGH,1
2302,908,8,3150,2011-11-24,2011-11-25,BART FOLK,QUEBEC,QUEBEC,CORPORATE,43678,14,NOT SPECIFIED,1
1838,642,8,3153,2012-10-28,2012-10-30,BEN PETERMAN,NEWFOUNDLAND,ATLANTIC,CORPORATE,694394,46,LOW,2
228,65,8,316,2012-09-01,2012-09-01,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,118432,46,HIGH,0
1978,725,8,3190,2010-01-11,2010-01-11,DEBORAH BRUMFIELD,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,159702,47,HIGH,0
2408,943,3,3303,2009-04-04,2009-04-05,PHILLIP FLATHMANN,QUEBEC,QUEBEC,SMALL BUSINESS,7055,8,HIGH,1
2414,940,8,3312,2011-05-20,2011-05-21,MAX ENGLE,QUEBEC,QUEBEC,CORPORATE,20524,6,NOT SPECIFIED,1
2473,930,3,3390,2009-10-08,2009-10-08,PAMELA STOBB,QUEBEC,QUEBEC,CONSUMER,6804,16,NOT SPECIFIED,0
246,45,8,341,2009-03-02,2009-03-03,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,8622,29,MEDIUM,1
2523,961,3,3456,2010-01-11,2010-01-13,CAROL TRIGGS,QUEBEC,QUEBEC,HOME OFFICE,3607,27,LOW,2
1810,618,8,2503,2012-09-03,2012-09-04,DAVID FLASHING,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,82451,29,HIGH,1
1833,637,3,2527,2012-08-20,2012-08-22,YANA SORENSEN,NEWFOUNDLAND,ATLANTIC,CORPORATE,61116,46,MEDIUM,2
1851,1630,3,2545,2012-10-04,2012-10-04,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,11951,17,NOT SPECIFIED,0
1875,662,8,2575,2009-04-08,2009-04-12,JAY FINE,NOVA SCOTIA,ATLANTIC,CONSUMER,189555,46,LOW,4
1882,670,3,2583,2012-08-21,2012-08-21,MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,1213,21,CRITICAL,0
1882,670,8,2583,2012-08-21,2012-08-21,MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,83152,25,CRITICAL,0
1896,688,3,2602,2009-06-15,2009-06-17,KARL BROWN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,7844,14,CRITICAL,2
1912,679,8,2619,2010-01-15,2010-01-16,ERIC BARRETO,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,7755,33,CRITICAL,1
1971,737,3,2695,2009-05-19,2009-05-23,KAREN FERGUSON,NOVA SCOTIA,ATLANTIC,HOME OFFICE,52676,3,LOW,4
2021,711,3,2764,2010-10-13,2010-10-15,DAVE POIRIER,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,415,1,MEDIUM,2
2051,1637,8,2804,2010-06-21,2010-06-22,KEITH HERRERA,BRITISH COLUMBIA,WEST,SMALL BUSINESS,171179,49,HIGH,1
5333,1778,13,7446,2011-10-31,2011-10-31,CRAIG CARROLL,ALBERTA,WEST,CORPORATE,379,14,HIGH,0
5492,1793,13,7675,2010-07-29,2010-07-29,RUBEN DARTT,ALBERTA,WEST,CORPORATE,10978,48,HIGH,0
5498,1828,13,7686,2009-04-26,2009-04-28,NICOLE BRENNAN,ALBERTA,WEST,CONSUMER,3896,9,LOW,2
567,202,13,770,2011-11-19,2011-11-24,SALLY KNUTSON,BRITISH COLUMBIA,WEST,CORPORATE,188904,49,LOW,5
625,214,13,853,2011-03-15,2011-03-16,SONIA SUNLEY,BRITISH COLUMBIA,WEST,CORPORATE,29426,48,HIGH,1
629,221,13,861,2010-09-07,2010-09-14,SARAH FOSTER,BRITISH COLUMBIA,WEST,CORPORATE,77763,44,LOW,7
2396,1311,13,5150,2010-12-26,2011-01-14,TOM STIVERS,SASKACHEWAN,PRARIE,CORPORATE,21306,17,LOW,19
3717,1299,13,5155,2009-11-17,2009-11-17,SUNG SHARIARI,SASKACHEWAN,PRARIE,CORPORATE,52682,15,NOT SPECIFIED,0
3729,1313,13,5174,2009-05-17,2009-05-18,ALEKSANDRA GANNAWAY,SASKACHEWAN,PRARIE,HOME OFFICE,49343,26,HIGH,1
3763,1321,13,5221,2009-10-15,2009-10-17,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,5135,19,HIGH,2
3837,1344,13,5321,2012-06-14,2012-06-15,MARYBETH SKACH,SASKACHEWAN,PRARIE,HOME OFFICE,26363,22,CRITICAL,1
3850,1340,13,5338,2010-02-02,2010-02-02,DENNIS PARDUE,SASKACHEWAN,PRARIE,CORPORATE,24519,34,LOW,0
3968,1366,13,5516,2011-02-24,2011-02-27,SAPHHIRA SHIFLEY,SASKACHEWAN,PRARIE,CORPORATE,1365,38,LOW,3
4053,1387,13,5649,2011-04-15,2011-04-16,TRUDY BROWN,SASKACHEWAN,PRARIE,SMALL BUSINESS,6118,21,NOT SPECIFIED,1
4121,1408,13,5742,2009-03-26,2009-03-28,LYNN SMITH,NEW BRUNSWICK,ATLANTIC,CORPORATE,27111,41,CRITICAL,2
4157,1408,13,5793,2011-04-19,2011-04-20,LYNN SMITH,NEW BRUNSWICK,ATLANTIC,CORPORATE,11599,42,NOT SPECIFIED,1
4416,1516,13,6155,2009-09-07,2009-09-08,DAN CAMPBELL,YUKON,YUKON,CORPORATE,959,16,NOT SPECIFIED,1
2200,1461,13,6176,2010-10-30,2010-10-30,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,4432,15,HIGH,0
4458,1471,13,6211,2010-05-17,2010-05-17,NORA PAIGE,YUKON,YUKON,SMALL BUSINESS,183715,47,NOT SPECIFIED,0
4497,1474,13,6261,2011-12-19,2011-12-20,ADAM HART,YUKON,YUKON,CORPORATE,21197,10,HIGH,1
4715,1625,13,6580,2010-04-12,2010-04-13,DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,3626,10,CRITICAL,1
4755,1579,13,6628,2010-01-22,2010-01-23,ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,1031941,1,HIGH,1
4796,1659,13,6686,2009-11-16,2009-11-17,ALYSSA TATE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,15006,49,CRITICAL,1
4826,1588,13,6725,2010-05-11,2010-05-12,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,16618,48,MEDIUM,1
3846,1336,13,5332,2012-05-07,2012-05-08,NEIL KNUDSON,SASKACHEWAN,PRARIE,CORPORATE,6788,31,NOT SPECIFIED,1
5310,1776,13,7414,2011-06-16,2011-06-17,ANNIE THURMAN,ALBERTA,WEST,HOME OFFICE,7032,19,HIGH,1
5406,1818,13,7549,2009-07-07,2009-07-08,AARON BERGMAN,ALBERTA,WEST,CORPORATE,4227,13,HIGH,1
5422,1810,13,7574,2012-05-29,2012-05-29,ANDREW ROBERTS,ALBERTA,WEST,HOME OFFICE,7402,26,LOW,0
5432,1813,13,7590,2010-02-02,2010-02-03,ERICA SMITH,ALBERTA,WEST,SMALL BUSINESS,11183,34,NOT SPECIFIED,1
5433,1810,13,7592,2010-11-04,2010-11-06,ANDREW ROBERTS,ALBERTA,WEST,HOME OFFICE,20963,35,CRITICAL,2
5441,1819,13,7603,2010-12-07,2010-12-09,VICTORIA BRENNAN,ALBERTA,WEST,SMALL BUSINESS,4464,7,HIGH,2
5454,1819,13,7623,2009-08-07,2009-08-09,VICTORIA BRENNAN,ALBERTA,WEST,SMALL BUSINESS,17201,26,HIGH,2
5476,1824,13,7649,2010-05-17,2010-05-19,SHUI TOM,ALBERTA,WEST,CONSUMER,17347,39,LOW,2
574,199,13,780,2012-03-20,2012-03-21,LUKE WEISS,BRITISH COLUMBIA,WEST,CORPORATE,441,16,CRITICAL,1
4986,1704,13,6960,2009-09-05,2009-09-06,MIKE PELLETIER,ALBERTA,WEST,CORPORATE,13279,39,HIGH,1
5002,1697,13,6981,2012-01-07,2012-01-08,ROGER DEMIR,ALBERTA,WEST,CONSUMER,9143,7,HIGH,1
5029,1710,13,7016,2010-04-20,2010-04-24,ADAM BELLAVANCE,ALBERTA,WEST,SMALL BUSINESS,5479,9,LOW,4
5080,1722,13,7093,2012-09-24,2012-09-28,ROLAND MURRAY,ALBERTA,WEST,HOME OFFICE,1126,41,LOW,4
5112,1729,13,7140,2011-09-28,2011-10-02,MITCH GASTINEAU,ALBERTA,WEST,SMALL BUSINESS,8258,40,LOW,4
529,194,13,718,2011-09-24,2011-09-24,GENE HALE,BRITISH COLUMBIA,WEST,CONSUMER,3551,18,CRITICAL,0
5216,1749,13,7289,2009-06-15,2009-06-16,ADAM SHILLINGSBURG,ALBERTA,WEST,CORPORATE,14159,48,NOT SPECIFIED,1
596,208,13,814,2012-02-27,2012-02-29,EMILY GRADY,BRITISH COLUMBIA,WEST,HOME OFFICE,2941,10,NOT SPECIFIED,2
303,65,13,408,2011-04-08,2011-04-09,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,5394,19,HIGH,1
2991,564,13,4136,2011-07-22,2011-07-22,AMY COX,ONTARIO,ONTARIO,SMALL BUSINESS,19325,19,LOW,0
3021,1134,13,4191,2009-11-29,2009-11-29,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,35244,21,HIGH,0
3095,1142,13,4292,2010-08-15,2010-08-16,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,CORPORATE,42836,48,HIGH,1
3171,1162,13,4401,2010-02-26,2010-02-26,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,6561,31,LOW,0
3208,1182,13,4450,2012-02-17,2012-02-20,THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,5985,20,CRITICAL,3
3239,1205,13,4492,2010-09-30,2010-10-02,ERIC HOFFMANN,MANITOBA,PRARIE,SMALL BUSINESS,54811,46,NOT SPECIFIED,2
3273,1222,13,4545,2011-06-24,2011-06-25,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,16625,46,NOT SPECIFIED,1
2892,1045,3,3990,2010-12-02,2010-12-03,MAX JONES,ONTARIO,ONTARIO,HOME OFFICE,111821,50,MEDIUM,1
2680,1030,3,3997,2011-03-04,2011-03-05,ODELLA NELSON,ONTARIO,ONTARIO,SMALL BUSINESS,19759,31,NOT SPECIFIED,1
2922,1041,3,4038,2009-07-21,2009-07-22,JOHN CASTELL,ONTARIO,ONTARIO,CONSUMER,12174,8,NOT SPECIFIED,1
2950,1058,3,4069,2010-12-16,2010-12-17,KALYCA MEADE,ONTARIO,ONTARIO,CORPORATE,50744,12,HIGH,1
3004,1096,8,4157,2009-04-13,2009-04-15,RAYMOND FAIR,ONTARIO,ONTARIO,SMALL BUSINESS,95106,28,CRITICAL,2
3039,1140,8,4217,2010-08-23,2010-08-25,PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,751812,48,HIGH,2
3063,1150,8,4254,2009-01-17,2009-01-19,JOHN LEE,NEW BRUNSWICK,ATLANTIC,CORPORATE,52854,33,MEDIUM,2
3114,1154,3,4321,2010-10-04,2010-10-04,TONY SAYRE,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,55488,48,LOW,0
3164,1155,3,4391,2010-02-19,2010-02-20,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,1588,3,HIGH,1
3197,1158,8,4435,2009-01-26,2009-01-28,STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,39277,10,MEDIUM,2
3267,1219,3,4533,2010-08-04,2010-08-04,TOM ZANDUSKY,MANITOBA,PRARIE,HOME OFFICE,167644,14,CRITICAL,0
3274,1180,8,4546,2010-07-18,2010-07-18,VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,74599,46,MEDIUM,0
3276,1223,8,4548,2009-10-04,2009-10-04,NATALIE WEBBER,MANITOBA,PRARIE,CONSUMER,5484,10,MEDIUM,0
3312,1230,3,4595,2011-07-13,2011-07-14,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,13707,38,NOT SPECIFIED,1
3323,1190,3,4609,2010-07-20,2010-07-22,TRACY ZIC,MANITOBA,PRARIE,CONSUMER,181125,21,LOW,2
2665,1020,8,3651,2012-06-06,2012-06-08,KATHERINE NOCKTON,ONTARIO,ONTARIO,HOME OFFICE,10767,2,LOW,2
2668,999,3,3654,2010-10-30,2010-11-01,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,392825,9,CRITICAL,2
2822,1038,8,3884,2009-11-20,2009-11-21,JOHN CASTELL,ONTARIO,ONTARIO,SMALL BUSINESS,9088,1,NOT SPECIFIED,1
290,110,3,392,2009-05-30,2009-05-31,SUSAN VITTORINI,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,348241,30,NOT SPECIFIED,1
2851,1055,8,3924,2011-06-28,2011-07-03,JESSICA MYRICK,ONTARIO,ONTARIO,SMALL BUSINESS,62769,15,LOW,5
2865,1053,8,3944,2010-01-15,2010-01-16,ERICA HACKNEY,ONTARIO,ONTARIO,SMALL BUSINESS,375342,45,MEDIUM,1
2975,1084,8,4105,2010-05-06,2010-05-07,KARL BROWN,ONTARIO,ONTARIO,CORPORATE,333181,20,MEDIUM,1
1894,568,3,4106,2010-10-16,2010-10-16,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,23129,47,NOT SPECIFIED,0
1894,568,8,4106,2010-10-16,2010-10-16,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,97235,31,NOT SPECIFIED,0
4185,1412,1,5835,2009-06-13,2009-06-16,MARIBETH DONA,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,55167,33,HIGH,3
4192,1401,12,5843,2012-11-26,2012-11-27,MUHAMMED YEDWAB,NEW BRUNSWICK,ATLANTIC,CONSUMER,7809,26,NOT SPECIFIED,1
4250,1445,1,5935,2012-07-08,2012-07-09,ED BRAXTON,YUKON,YUKON,HOME OFFICE,61528,27,HIGH,1
4279,1440,1,5971,2012-05-26,2012-05-27,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,275268,45,HIGH,1
5,5,1,6,2011-06-17,2011-06-17,CARL JACKSON,NUNAVUT,NUNAVUT,CORPORATE,90508,22,HIGH,0
4306,1436,1,6010,2012-01-02,2012-01-03,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2794,27,CRITICAL,1
4311,1444,1,6015,2012-03-31,2012-04-02,CINDY STEWART,YUKON,YUKON,CORPORATE,81609,4,HIGH,2
4318,1451,1,6023,2009-03-18,2009-03-20,ANNA CHUNG,YUKON,YUKON,HOME OFFICE,43331,18,CRITICAL,2
4351,1477,1,6067,2011-09-22,2011-09-22,BILL SHONELY,YUKON,YUKON,SMALL BUSINESS,473,32,MEDIUM,0
4366,1475,1,6086,2011-03-16,2011-03-16,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,37072,24,NOT SPECIFIED,0
4368,1490,5,6089,2012-03-03,2012-03-04,TAMARA WILLINGHAM,YUKON,YUKON,CORPORATE,40916,18,CRITICAL,1
47,37,1,61,2010-06-04,2010-06-08,ANDREW GJERTSEN,NUNAVUT,NUNAVUT,CONSUMER,43617,40,LOW,4
4391,1461,5,6121,2010-09-26,2010-09-28,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,5314,7,LOW,2
4397,1488,5,6128,2012-03-10,2012-03-12,THOMAS THORNTON,YUKON,YUKON,CONSUMER,14192,10,NOT SPECIFIED,2
4398,1487,5,6130,2011-04-20,2011-04-22,KARL BROWN,YUKON,YUKON,CORPORATE,4759,17,LOW,2
4421,1518,5,6162,2009-07-07,2009-07-12,JULIA BARNETT,YUKON,YUKON,HOME OFFICE,6589,12,LOW,5
4488,1539,5,6248,2012-09-20,2012-09-22,DARREN BUDD,YUKON,YUKON,CONSUMER,14951,8,MEDIUM,2
4549,1530,1,6332,2010-11-19,2010-11-19,TIM TASLIMI,YUKON,YUKON,CORPORATE,29785,5,NOT SPECIFIED,0
4549,1530,5,6332,2010-11-19,2010-11-19,TIM TASLIMI,YUKON,YUKON,CORPORATE,1361,12,NOT SPECIFIED,0
4610,1561,5,6413,2009-09-17,2009-09-19,PETE KRIZ,YUKON,YUKON,CORPORATE,38323,9,LOW,2
4633,1590,5,6452,2012-03-27,2012-03-28,KAREN CARLISLE,BRITISH COLUMBIA,WEST,HOME OFFICE,32452,11,HIGH,1
4639,1597,12,6461,2011-12-25,2011-12-27,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,11777,33,MEDIUM,2
4656,1610,1,6487,2011-06-05,2011-06-06,JULIA BARNETT,BRITISH COLUMBIA,WEST,HOME OFFICE,139428,9,NOT SPECIFIED,1
4682,1579,5,6531,2009-11-02,2009-11-04,ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,6391,14,NOT SPECIFIED,2
4696,1628,1,6552,2012-06-13,2012-06-14,COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,357781,45,NOT SPECIFIED,1
4739,1612,1,6611,2010-10-11,2010-10-13,BRENDAN MURRY,BRITISH COLUMBIA,WEST,CORPORATE,768562,46,MEDIUM,2
498,186,1,671,2010-07-15,2010-07-16,SANJIT CHAND,BRITISH COLUMBIA,WEST,HOME OFFICE,637528,35,MEDIUM,1
4817,1600,5,6713,2011-02-06,2011-02-07,SPEROS GORANITIS,BRITISH COLUMBIA,WEST,CORPORATE,35112,12,HIGH,1
499,187,1,672,2011-03-04,2011-03-05,MATT COLLINS,BRITISH COLUMBIA,WEST,CONSUMER,54372,35,NOT SPECIFIED,1
1143,438,5,1577,2010-03-02,2010-03-03,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,30359,32,MEDIUM,1
1166,440,1,1608,2011-06-30,2011-07-01,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,295414,21,NOT SPECIFIED,1
120,82,1,163,2011-09-05,2011-09-10,CARLOS DALY,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,387,30,LOW,5
1185,451,12,1636,2012-07-05,2012-07-06,HAROLD PAWLAN,ONTARIO,ONTARIO,SMALL BUSINESS,12112021,3,MEDIUM,1
1203,458,5,1662,2011-01-10,2011-01-11,SANDRA GLASSCO,ONTARIO,ONTARIO,HOME OFFICE,41834,35,HIGH,1
1251,469,5,1728,2009-01-05,2009-01-06,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,895846,41,CRITICAL,1
1280,1683,1,1766,2012-08-17,2012-08-17,EVA JACOBS,BRITISH COLUMBIA,WEST,HOME OFFICE,98754,10,LOW,0
1288,483,5,1776,2009-03-28,2009-03-29,PHILIP BROWN,ONTARIO,ONTARIO,CORPORATE,52297,48,HIGH,1
1335,508,5,1836,2012-01-05,2012-01-06,GARY HANSEN,ONTARIO,ONTARIO,CONSUMER,12053,10,HIGH,1
1338,490,1,1841,2009-12-01,2009-12-03,TAMARA CHAND,ONTARIO,ONTARIO,CONSUMER,16211,33,LOW,2
1361,524,5,1873,2011-12-09,2011-12-12,GRACE KELLY,ONTARIO,ONTARIO,CONSUMER,6862,37,NOT SPECIFIED,3
1410,539,1,1945,2010-01-13,2010-01-16,LARRY HUGHES,ONTARIO,ONTARIO,HOME OFFICE,9819,26,NOT SPECIFIED,3
1422,543,5,1965,2009-09-18,2009-09-19,LINDA CAZAMIAS,ONTARIO,ONTARIO,CORPORATE,23392,27,MEDIUM,1
1431,540,5,1980,2011-03-10,2011-03-12,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,45039,23,MEDIUM,2
148,94,5,199,2011-03-23,2011-03-24,CARL LUDWIG,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,14378,6,MEDIUM,1
1441,489,5,1992,2010-07-29,2010-07-31,CANDACE MCMAHON,ONTARIO,ONTARIO,CORPORATE,21679,32,MEDIUM,2
1500,529,12,2072,2010-10-18,2010-10-20,DUANE HUFFMAN,ONTARIO,ONTARIO,CONSUMER,10978,31,LOW,2
1538,558,5,2128,2011-05-04,2011-05-05,MICHELLE HUTHWAITE,ONTARIO,ONTARIO,HOME OFFICE,21086,21,MEDIUM,1
3390,1230,12,4699,2009-04-07,2009-04-08,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,24439,20,NOT SPECIFIED,1
3397,1210,5,4711,2011-11-18,2011-11-19,GARY HWANG,MANITOBA,PRARIE,HOME OFFICE,62023,48,NOT SPECIFIED,1
3413,1185,12,4732,2009-07-03,2009-07-04,MICHAEL MOORE,MANITOBA,PRARIE,CORPORATE,29907,26,HIGH,1
3423,1230,12,4745,2012-01-21,2012-01-22,NORA PELLETIER,MANITOBA,PRARIE,HOME OFFICE,11104,40,MEDIUM,1
3449,1226,5,4781,2009-03-14,2009-03-16,THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,193258,34,NOT SPECIFIED,2
3530,1262,4,4890,2010-01-30,2010-02-01,SUSAN GILCREST,SASKACHEWAN,PRARIE,HOME OFFICE,32063955,47,CRITICAL,2
